202132803162,0,0,0,0,0,0,2,29,16,14,158,25,4,0,0,1,215,32,4,6,3,0
202132803163,0,0,0,0,0,1,4,73,14,1,178,102,1,0,0,0,222,93,3,0,0,0
202132803164,0,0,0,0,0,0,2,6,5,3,6,7,0,1,0,1,13,4,0,2,3,0
202132803165,0,0,0,0,0,1,10,50,3,5,119,82,1,0,0,2,89,135,10,3,0,0
202132803166,0,0,0,0,0,0,8,22,10,78,105,80,22,1,1,18,159,109,40,12,16,6
202132803167,0,0,0,0,0,0,4,23,24,10,92,63,4,0,0,10,85,110,2,0,0,0
202132803168,0,0,0,0,0,1,7,78,24,20,146,32,1,0,0,6,100,29,7,6,15,10
202132803169,0,0,0,0,0,1,14,36,7,7,66,26,1,0,1,3,108,18,0,0,0,0
202132803170,0,0,0,0,0,58,242,98,10,12,232,87,0,0,0,12,175,33,4,0,0,0
202132803171,0,0,0,0,0,0,9,34,22,28,164,70,1,0,0,7,243,91,11,0,0,0
202132803172,0,0,0,0,0,1,1,13,8,8,152,85,6,0,0,2,166,35,6,0,0,0
202132803173,0,0,1,0,0,6,5,92,13,13,306,77,4,0,0,5,209,93,25,0,0,0
202132803174,0,0,0,0,0,0,15,109,61,0,171,59,1,1,6,1,157,53,6,0,0,0
202132803175,0,0,0,0,0,0,10,144,75,3,25,138,55,1,0,5,93,114,65,2,0,0
202132803176,0,0,0,0,0,2,6,6,13,43,52,63,50,1,0,14,68,106,27,13,16,3
202132803177,0,0,0,0,0,0,12,112,78,18,172,183,7,1,0,14,183,143,14,8,5,0
